sample_dir,prompt_label,prompt_tokens,layer,kind,shape,dtype,nbytes,n_features,n_samples,components_90,components_95,components_99,top1_variance,top4_variance,explained_variance_ratio
data/cache_samples/long_3095tok_20260427_233303,long,3095,14,value,1x8x3095x64,float16,3169280,64,24760,47,54,62,0.04631730169057846,0.1677572876214981,"[0.04631730169057846, 0.04347281530499458, 0.0397091843187809, 0.03825798258185387, 0.03451470658183098, 0.03213278949260712, 0.0299141276627779, 0.02912292256951332, 0.028151556849479675, 0.027032673358917236, 0.02570345625281334, 0.024570468813180923, 0.024140121415257454, 0.022924013435840607, 0.022778859362006187, 0.02194293774664402, 0.021089378744363785, 0.02013518661260605, 0.019131002947688103, 0.01862686313688755, 0.018331581726670265, 0.018069708719849586, 0.0173228420317173, 0.01667390763759613, 0.016209745779633522, 0.01579788513481617, 0.015033590607345104, 0.014435993507504463, 0.014370356686413288, 0.013603291474282742, 0.013131807558238506, 0.012739595957100391, 0.012350563891232014, 0.012014313600957394, 0.011559059843420982, 0.011395557783544064, 0.010845116339623928, 0.010422765277326107, 0.010264021344482899, 0.009848671965301037, 0.009465658105909824, 0.00926615484058857, 0.009097402915358543, 0.008566820062696934, 0.008409113623201847, 0.008194254711270332, 0.007849561050534248, 0.0074712298810482025, 0.007219915743917227, 0.0068715643137693405, 0.006843713112175465, 0.0066087027080357075, 0.006515153683722019, 0.006194928660988808, 0.005908183753490448, 0.005485131870955229, 0.005416950210928917, 0.005232063587754965, 0.004896542988717556, 0.0045995223335921764, 0.004462609067559242, 0.004045585636049509, 0.0037087188102304935, 0.003581845434382558]"
data/cache_samples/long_3095tok_20260427_233303,long,3095,15,key,1x8x3095x64,float16,3169280,64,24760,40,48,59,0.15284791588783264,0.450774610042572,"[0.15284791588783264, 0.12704859673976898, 0.1019071638584137, 0.0689709484577179, 0.052005279809236526, 0.04058428853750229, 0.029421569779515266, 0.026308469474315643, 0.02596791833639145, 0.013745702803134918, 0.012989657931029797, 0.012721831910312176, 0.010992413386702538, 0.010627145878970623, 0.010486540384590626, 0.01040552370250225, 0.010304429568350315, 0.01025787927210331, 0.010092973709106445, 0.009897644631564617, 0.009876209311187267, 0.009717042557895184, 0.009711379185318947, 0.008884791284799576, 0.008880616165697575, 0.008676604367792606, 0.00820685364305973, 0.008120305836200714, 0.007958058267831802, 0.007584290113300085, 0.007539704907685518, 0.007259969133883715, 0.007251867093145847, 0.007240668870508671, 0.007218894548714161, 0.007069315295666456, 0.006847756449133158, 0.0068421256728470325, 0.006811744999140501, 0.006807695142924786, 0.006649695336818695, 0.006568232085555792, 0.006169729400426149, 0.006037862040102482, 0.005726403556764126, 0.005386107601225376, 0.005203783977776766, 0.004931239876896143, 0.004535044077783823, 0.004298677202314138, 0.0040125055238604546, 0.003840669756755233, 0.003733624704182148, 0.0034039567690342665, 0.0031504470389336348, 0.0028115769382566214, 0.002704034326598048, 0.0025951152201741934, 0.002411604393273592, 0.002266637748107314, 0.002210495760664344, 0.0019406455103307962, 0.0017943448619917035, 0.00152781349606812]"
data/cache_samples/long_3095tok_20260427_233303,long,3095,15,value,1x8x3095x64,float16,3169280,64,24760,46,54,62,0.10489768534898758,0.21750789880752563,"[0.10489768534898758, 0.042909830808639526, 0.03524331748485565, 0.03445707634091377, 0.03284965828061104, 0.03087441250681877, 0.029215412214398384, 0.02769511565566063, 0.026745587587356567, 0.025955719873309135, 0.023234868422150612, 0.023044100031256676, 0.02239326573908329, 0.02154204435646534, 0.02123863250017166, 0.02003105916082859, 0.019901273772120476, 0.01895803026854992, 0.01820041425526142, 0.016950851306319237, 0.01675683818757534, 0.01651107706129551, 0.015805458649992943, 0.015319976024329662, 0.015165298245847225, 0.014736207202076912, 0.014469785615801811, 0.013736141845583916, 0.013195537962019444, 0.012344582006335258, 0.01204061508178711, 0.01155304815620184, 0.0112244738265872, 0.010982590727508068, 0.010934908874332905, 0.010570546612143517, 0.010298540815711021, 0.009908318519592285, 0.009784864261746407, 0.0093567855656147, 0.008999207057058811, 0.008686685934662819, 0.008514556102454662, 0.008293058723211288, 0.008213560096919537, 0.007818390615284443, 0.00726010836660862, 0.007126773241907358, 0.006788832601159811, 0.006710742600262165, 0.006593849044293165, 0.006298757623881102, 0.00596891762688756, 0.005741239991039038, 0.005523110739886761, 0.0054375543259084225, 0.005262726452201605, 0.004686765838414431, 0.0046419487334787846, 0.004567310679703951, 0.0043676611967384815, 0.003969037439674139, 0.0037996401078999043, 0.003695619525387883]"
data/cache_samples/medium_1559tok_20260427_233257,medium,1559,0,key,1x8x1559x64,float16,1596416,64,12472,37,44,57,0.1588805764913559,0.44560983777046204,"[0.1588805764913559, 0.1301337480545044, 0.10418560355901718, 0.05240989476442337, 0.043146610260009766, 0.024849630892276764, 0.023067709058523178, 0.022897150367498398, 0.02285008318722248, 0.01782425120472908, 0.01734447479248047, 0.014335350133478642, 0.01386505737900734, 0.013721277937293053, 0.013508983887732029, 0.013365963473916054, 0.01260722428560257, 0.01254319865256548, 0.011536874808371067, 0.011229617521166801, 0.011107753030955791, 0.010574518702924252, 0.010303360410034657, 0.010154185816645622, 0.010105547495186329, 0.010078655555844307, 0.010026313364505768, 0.009941867552697659, 0.009918744675815105, 0.00987626425921917, 0.009864682331681252, 0.009840770624577999, 0.009711331687867641, 0.00956327561289072, 0.009464089758694172, 0.008989816531538963, 0.008939722552895546, 0.008865535259246826, 0.008550616912543774, 0.008507709950208664, 0.00784287415444851, 0.006522988434880972, 0.005951969884335995, 0.0053182002156972885, 0.004570996388792992, 0.004045960493385792, 0.003372550942003727, 0.003220381448045373, 0.0030077267438173294, 0.002841946203261614, 0.002614927478134632, 0.0025290504563599825, 0.0022811333183199167, 0.002130260458216071, 0.0020369719713926315, 0.001888960599899292, 0.0017770635895431042, 0.0016736744437366724, 0.0015588706592097878, 0.0015191370621323586, 0.0012355109211057425, 0.0012159941252321005, 0.0011409041471779346, 0.0010138507932424545]"
data/cache_samples/medium_1559tok_20260427_233257,medium,1559,0,value,1x8x1559x64,float16,1596416,64,12472,45,53,61,0.12370885163545609,0.2621478736400604,"[0.12370885163545609, 0.05094315484166145, 0.04721579700708389, 0.04028007760643959, 0.0322229340672493, 0.02990107797086239, 0.028454573825001717, 0.02616647258400917, 0.02415289357304573, 0.02368360199034214, 0.022971136495471, 0.021962439641356468, 0.021305983886122704, 0.019979096949100494, 0.019771529361605644, 0.019288619980216026, 0.018569326028227806, 0.018143150955438614, 0.017711171880364418, 0.016858430579304695, 0.016704179346561432, 0.015379266813397408, 0.015177005901932716, 0.01489607710391283, 0.013948692008852959, 0.013713444583117962, 0.013089665211737156, 0.012827335856854916, 0.012468777596950531, 0.01206500269472599, 0.011494679376482964, 0.010982036590576172, 0.010739590041339397, 0.01046102773398161, 0.010243074968457222, 0.01008047815412283, 0.0098198801279068, 0.009261969476938248, 0.008943197317421436, 0.008619601838290691, 0.008277634158730507, 0.00815950520336628, 0.007806141395121813, 0.007703929208219051, 0.0075136516243219376, 0.007227256894111633, 0.007149326149374247, 0.006736774928867817, 0.006542868446558714, 0.006207934580743313, 0.005841818638145924, 0.005657700356096029, 0.00539929186925292, 0.005366080906242132, 0.0049429116770625114, 0.004751631990075111, 0.0045408690348267555, 0.004403355065733194, 0.004193280357867479, 0.004050593823194504, 0.003916226327419281, 0.003470411989837885, 0.003303649602457881, 0.002631875453516841]"
data/cache_samples/medium_1559tok_20260427_233257,medium,1559,1,key,1x8x1559x64,float16,1596416,64,12472,36,45,58,0.15493758022785187,0.37965622544288635,"[0.15493758022785187, 0.10610022395849228, 0.06618422269821167, 0.05243420973420143, 0.039813317358493805, 0.03578193113207817, 0.035760533064603806, 0.03472534939646721, 0.020526446402072906, 0.016391178593039513, 0.016310786828398705, 0.015462968498468399, 0.015410716645419598, 0.015212447382509708, 0.015108240768313408, 0.014987668953835964, 0.014927834272384644, 0.013984628021717072, 0.013943861238658428, 0.013898449949920177, 0.013890535570681095, 0.013786772266030312, 0.013569877482950687, 0.013539294712245464, 0.013402106240391731, 0.013382415287196636, 0.013324346393346786, 0.013271412812173367, 0.013216469436883926, 0.012583649717271328, 0.011061045341193676, 0.010678709484636784, 0.009474867954850197, 0.008992992341518402, 0.008286751806735992, 0.007927840575575829, 0.007527648005634546, 0.006936960853636265, 0.006187013350427151, 0.005800842773169279, 0.0055826506577432156, 0.004910919815301895, 0.004738641902804375, 0.00459288852289319, 0.004174457397311926, 0.004129772074520588, 0.003669412573799491, 0.003463030094280839, 0.0033584723714739084, 0.0032417988404631615, 0.0031176351476460695, 0.00294509413652122, 0.0028064779471606016, 0.0025577230844646692, 0.002395050600171089, 0.0022243387065827847, 0.0021754163317382336, 0.001955040730535984, 0.0018470424693077803, 0.001665666582994163, 0.0015874531818553805, 0.0014615103136748075, 0.0014093235367909074, 0.0012459870195016265]"
data/cache_samples/medium_1559tok_20260427_233257,medium,1559,1,value,1x8x1559x64,float16,1596416,64,12472,47,54,62,0.06031457334756851,0.20853567123413086,"[0.06031457334756851, 0.057520996779203415, 0.04946574941277504, 0.04123435169458389, 0.037187039852142334, 0.03469081223011017, 0.029755232855677605, 0.02959967963397503, 0.02495010755956173, 0.023655790835618973, 0.02326119877398014, 0.022317612543702126, 0.022119879722595215, 0.021245526149868965, 0.019697297364473343, 0.019393818452954292, 0.018426982685923576, 0.01824812963604927, 0.0174489077180624, 0.017231831327080727, 0.01659478060901165, 0.01622462272644043, 0.015328014269471169, 0.014552772045135498, 0.014399660751223564, 0.01410407479852438, 0.013785023242235184, 0.01304117776453495, 0.012888996861875057, 0.012611416168510914, 0.012129323557019234, 0.011924196034669876, 0.011707817204296589, 0.011491904966533184, 0.011075549758970737, 0.010869599878787994, 0.01054837740957737, 0.01008103508502245, 0.00987133290618658, 0.009690634906291962, 0.00944633036851883, 0.009140978567302227, 0.009041770361363888, 0.008725680410861969, 0.008400647900998592, 0.008150039240717888, 0.007834439165890217, 0.007635502144694328, 0.007447053212672472, 0.007371822372078896, 0.007103232201188803, 0.0068978797644376755, 0.006540272384881973, 0.006495502311736345, 0.006034090183675289, 0.005833777133375406, 0.0056264507584273815, 0.005528648849576712, 0.0050138202495872974, 0.004641030449420214, 0.00447889557108283, 0.0043237763457000256, 0.00406243558973074, 0.003540108911693096]"
data/cache_samples/medium_1559tok_20260427_233257,medium,1559,2,key,1x8x1559x64,float16,1596416,64,12472,38,46,59,0.12698312103748322,0.36760610342025757,"[0.12698312103748322, 0.10032127052545547, 0.08923505991697311, 0.05106663703918457, 0.04341801255941391, 0.038411881774663925, 0.03071795217692852, 0.017635175958275795, 0.01745672896504402, 0.017319485545158386, 0.017300115898251534, 0.017140934243798256, 0.016522539779543877, 0.016328005120158195, 0.016280125826597214, 0.01617520861327648, 0.01605634205043316, 0.015419610776007175, 0.015339422039687634, 0.014446863904595375, 0.014428890310227871, 0.014335044659674168, 0.013979998417198658, 0.013628453947603703, 0.013308672234416008, 0.013277010060846806, 0.012925839982926846, 0.01288781687617302, 0.012321054935455322, 0.011574958451092243, 0.011552268639206886, 0.010922390036284924, 0.010667728260159492, 0.010523166507482529, 0.01027554553002119, 0.008920658379793167, 0.007680030539631844, 0.007406183052808046, 0.006959929130971432, 0.00668510515242815, 0.006353936158120632, 0.005857795476913452, 0.005402394570410252, 0.0052503603510558605, 0.00498005747795105, 0.004449000582098961, 0.004345762077718973, 0.004102264530956745, 0.003978195134550333, 0.0037718345411121845, 0.003583018435165286, 0.00320510845631361, 0.003094372106716037, 0.0030214074067771435, 0.0028759799897670746, 0.0025850916281342506, 0.0024314674083143473, 0.0023528237361460924, 0.0022276174277067184, 0.0020195471588522196, 0.0017455951310694218, 0.001726557849906385, 0.0015763452975079417, 0.0012282218085601926]"
data/cache_samples/medium_1559tok_20260427_233257,medium,1559,2,value,1x8x1559x64,float16,1596416,64,12472,46,54,62,0.07193955779075623,0.22577382624149323,"[0.07193955779075623, 0.06094232574105263, 0.0519612692296505, 0.04093067720532417, 0.03875959664583206, 0.03729813173413277, 0.03208824619650841, 0.029077669605612755, 0.02803441509604454, 0.025137295946478844, 0.023540470749139786, 0.023237744346261024, 0.021650223061442375, 0.021154826506972313, 0.01954061910510063, 0.01892389915883541, 0.018276628106832504, 0.017508888617157936, 0.01736430451273918, 0.016262564808130264, 0.015966882929205894, 0.0153151024132967, 0.014439623802900314, 0.014043707400560379, 0.013543760403990746, 0.013263961300253868, 0.012617569416761398, 0.012455831281840801, 0.012324771843850613, 0.011938047595322132, 0.011721169576048851, 0.011412885040044785, 0.01085074245929718, 0.010789160616695881, 0.010657917708158493, 0.010320664383471012, 0.00981933157891035, 0.0096286591142416, 0.009342605248093605, 0.009219464845955372, 0.008743633516132832, 0.008641179651021957, 0.008202506229281425, 0.007869030348956585, 0.007643957622349262, 0.007476195693016052, 0.007173537276685238, 0.00705959415063262, 0.00667975377291441, 0.006524146068841219, 0.006291252560913563, 0.006075693294405937, 0.005813065450638533, 0.005756373517215252, 0.005675742868334055, 0.00558373611420393, 0.005224987864494324, 0.004915039055049419, 0.004812451545149088, 0.004611459095031023, 0.004218253772705793, 0.004167616833001375, 0.0037925774231553078, 0.003747019451111555]"
data/cache_samples/medium_1559tok_20260427_233257,medium,1559,3,key,1x8x1559x64,float16,1596416,64,12472,31,37,53,0.21821637451648712,0.4761033356189728,"[0.21821637451648712, 0.13374070823192596, 0.075838103890419, 0.04830816388130188, 0.037343136966228485, 0.02779940702021122, 0.022523993626236916, 0.020199351012706757, 0.02015368640422821, 0.016002070158720016, 0.015056696720421314, 0.01463335007429123, 0.01463238149881363, 0.01458256971091032, 0.014310461468994617, 0.014053374528884888, 0.014002286829054356, 0.013955262489616871, 0.013884510844945908, 0.013627976179122925, 0.013555461540818214, 0.013389961794018745, 0.013103061355650425, 0.013016793876886368, 0.012918032705783844, 0.012865989468991756, 0.012850387021899223, 0.012343186885118484, 0.012336223386228085, 0.010668465867638588, 0.01063440553843975, 0.010172378271818161, 0.00987607054412365, 0.008877686224877834, 0.008550369180738926, 0.007173357531428337, 0.005790074821561575, 0.005174446385353804, 0.0046707806177437305, 0.0034153973683714867, 0.003295404836535454, 0.003177633974701166, 0.0027774267364293337, 0.0025764747988432646, 0.0022012931294739246, 0.0020980676636099815, 0.0019090189598500729, 0.0017520234687253833, 0.0015994872665032744, 0.0013851773692294955, 0.0013398234732449055, 0.0013200725661590695, 0.0012519395677372813, 0.0010756459087133408, 0.0010321175213903189, 0.0009971957188099623, 0.000927898392546922, 0.0008451751200482249, 0.0008419938385486603, 0.0007708317716605961, 0.0007237939280457795, 0.0006749066524207592, 0.0006051224190741777, 0.000575072830542922]"
data/cache_samples/medium_1559tok_20260427_233257,medium,1559,3,value,1x8x1559x64,float16,1596416,64,12472,46,54,62,0.07427580654621124,0.2215554118156433,"[0.07427580654621124, 0.06049438565969467, 0.04575398564338684, 0.041031237691640854, 0.04090709239244461, 0.03660976514220238, 0.03448370844125748, 0.03368436172604561, 0.03088563121855259, 0.025926658883690834, 0.023509211838245392, 0.021962128579616547, 0.021362818777561188, 0.020379304885864258, 0.020084844902157784, 0.019355101510882378, 0.017953971400856972, 0.017527997493743896, 0.017383510246872902, 0.016677530482411385, 0.016327032819390297, 0.015201798640191555, 0.01454086136072874, 0.014099028892815113, 0.013577626086771488, 0.012856668792665005, 0.012625004164874554, 0.01246916875243187, 0.012039300054311752, 0.011510013602674007, 0.011037874966859818, 0.010825010947883129, 0.010453900322318077, 0.01034201867878437, 0.010227248072624207, 0.009947319515049458, 0.009512553922832012, 0.009489358402788639, 0.008913913741707802, 0.008607623167335987, 0.008356604725122452, 0.008295882493257523, 0.008099001832306385, 0.00781702809035778, 0.007613683119416237, 0.0075696371495723724, 0.00724313547834754, 0.00692601827904582, 0.006689634174108505, 0.006437903735786676, 0.006293338257819414, 0.006008006166666746, 0.005884495098143816, 0.005711910780519247, 0.005515309516340494, 0.005344443488866091, 0.0052123223431408405, 0.0050058248452842236, 0.004689218010753393, 0.004606008529663086, 0.004182059317827225, 0.004107971675693989, 0.003982263151556253, 0.0035559439565986395]"
data/cache_samples/medium_1559tok_20260427_233257,medium,1559,4,key,1x8x1559x64,float16,1596416,64,12472,34,41,55,0.13685674965381622,0.45421919226646423,"[0.13685674965381622, 0.12499953806400299, 0.10533393919467926, 0.08702894300222397, 0.03489937633275986, 0.02433762513101101, 0.01906290464103222, 0.018096935003995895, 0.01767033338546753, 0.017484497278928757, 0.0166959036141634, 0.016396494582295418, 0.016228394582867622, 0.016051901504397392, 0.015918871387839317, 0.015168742276728153, 0.014988317154347897, 0.0145625164732337, 0.014478707686066628, 0.014251364395022392, 0.014044138602912426, 0.013813838362693787, 0.013661741279065609, 0.01282952819019556, 0.012790054082870483, 0.012763381004333496, 0.012126834131777287, 0.011694375425577164, 0.010600291192531586, 0.01058950461447239, 0.010136837139725685, 0.010130680166184902, 0.010121861472725868, 0.00930856354534626, 0.008866334334015846, 0.008528666570782661, 0.0083789536729455, 0.006931330543011427, 0.005925182718783617, 0.00534488121047616, 0.0045418404042720795, 0.003935873508453369, 0.003599572228267789, 0.003526275511831045, 0.0032816987950354815, 0.0029874390456825495, 0.002903097542002797, 0.002683652564883232, 0.0023135291412472725, 0.0022202618420124054, 0.002135224174708128, 0.001984819071367383, 0.0018166303634643555, 0.001708686351776123, 0.0016559134237468243, 0.0013820072636008263, 0.0013080567587167025, 0.0011917415540665388, 0.0011442509712651372, 0.0010973337339237332, 0.001063972245901823, 0.0009598094038665295, 0.0008473140769638121, 0.0006118498276919127]"
data/cache_samples/medium_1559tok_20260427_233257,medium,1559,4,value,1x8x1559x64,float16,1596416,64,12472,44,53,62,0.08905334770679474,0.25849851965904236,"[0.08905334770679474, 0.06410416960716248, 0.05438234657049179, 0.05095866695046425, 0.04568322002887726, 0.04116083309054375, 0.033174071460962296, 0.030851053074002266, 0.027544302865862846, 0.027221428230404854, 0.026299670338630676, 0.02450268156826496, 0.02266652137041092, 0.02110474370419979, 0.019299615174531937, 0.018586132675409317, 0.016991250216960907, 0.016428207978606224, 0.015361657366156578, 0.014524828642606735, 0.014208507724106312, 0.014149569906294346, 0.013706151396036148, 0.013231383636593819, 0.012603377923369408, 0.012401903979480267, 0.012160218320786953, 0.011505616828799248, 0.01087362039834261, 0.010672071017324924, 0.010620743036270142, 0.010151758790016174, 0.009664474055171013, 0.009587869979441166, 0.008902437053620815, 0.008815116249024868, 0.008462389931082726, 0.008126553148031235, 0.007679525297135115, 0.007549758069217205, 0.007253551390022039, 0.007084718439728022, 0.006925379857420921, 0.006813055835664272, 0.00646195700392127, 0.006255859974771738, 0.006046904716640711, 0.005877021700143814, 0.005706860218197107, 0.005616055801510811, 0.005434498656541109, 0.005232498049736023, 0.005069201346486807, 0.0049020275473594666, 0.00478412676602602, 0.004566590767353773, 0.004431800451129675, 0.0043379170820117, 0.004149972461163998, 0.00399588979780674, 0.003849910805001855, 0.003674939274787903, 0.0034471778199076653, 0.003110331017524004]"
data/cache_samples/medium_1559tok_20260427_233257,medium,1559,5,key,1x8x1559x64,float16,1596416,64,12472,37,46,57,0.19010311365127563,0.47477978467941284,"[0.19010311365127563, 0.1276806890964508, 0.10263685882091522, 0.05435914173722267, 0.04895349219441414, 0.02733958512544632, 0.01853059232234955, 0.01605389453470707, 0.015913687646389008, 0.015548462979495525, 0.014723950065672398, 0.014593051746487617, 0.014377222396433353, 0.013406852260231972, 0.01319896336644888, 0.013100199401378632, 0.013012314215302467, 0.012411932460963726, 0.012223578989505768, 0.011887420900166035, 0.011829350143671036, 0.011747120879590511, 0.01114077027887106, 0.010862433351576328, 0.010297969914972782, 0.010126527398824692, 0.009897568263113499, 0.009034492075443268, 0.008982716128230095, 0.008121073246002197, 0.007643277291208506, 0.007450899574905634, 0.007352740038186312, 0.0073335980996489525, 0.007283567916601896, 0.007100207265466452, 0.006453651003539562, 0.0062242234125733376, 0.00570792006328702, 0.005698775872588158, 0.005564655177295208, 0.0054244776256382465, 0.005382916424423456, 0.005363347940146923, 0.005356458481401205, 0.0053235008381307125, 0.0048493570648133755, 0.004716286901384592, 0.004362007603049278, 0.004032826982438564, 0.0035798652097582817, 0.0031901299953460693, 0.0029208725318312645, 0.0026091397739946842, 0.00258586835116148, 0.0023464381229132414, 0.0022891901899129152, 0.00185834348667413, 0.0018168912502005696, 0.0015496351988986135, 0.0013163931434974074, 0.0012078391155228019, 0.001071167760528624, 0.0009384716977365315]"
data/cache_samples/medium_1559tok_20260427_233257,medium,1559,5,value,1x8x1559x64,float16,1596416,64,12472,39,49,61,0.13902069628238678,0.34858229756355286,"[0.13902069628238678, 0.07802386581897736, 0.06878184527158737, 0.06275588274002075, 0.05084666237235069, 0.041456274688243866, 0.03274351730942726, 0.02864772081375122, 0.027877453714609146, 0.026494162157177925, 0.022911041975021362, 0.022176045924425125, 0.01997804082930088, 0.018836013972759247, 0.018352482467889786, 0.0166134312748909, 0.01547547709196806, 0.014618395827710629, 0.014347483403980732, 0.013255415484309196, 0.012398726306855679, 0.011863633058965206, 0.011442787945270538, 0.011000405997037888, 0.010854791849851608, 0.01035618782043457, 0.009727242402732372, 0.009382156655192375, 0.009185396134853363, 0.008797500282526016, 0.008381982333958149, 0.007906800135970116, 0.007518740836530924, 0.007410246413201094, 0.0069947680458426476, 0.006702131126075983, 0.0064524393528699875, 0.006329739466309547, 0.006077538710087538, 0.005724089220166206, 0.005579666700214148, 0.005421767011284828, 0.005299877841025591, 0.0052323550917208195, 0.004983067978173494, 0.004743786528706551, 0.004490983672440052, 0.004464695695787668, 0.004252084065228701, 0.004104440566152334, 0.0040467604994773865, 0.0038412094581872225, 0.0036803842522203922, 0.0036277687177062035, 0.0034479638561606407, 0.003180657746270299, 0.002986523089930415, 0.0029473304748535156, 0.0029079013038426638, 0.0028450253885239363, 0.0027442832943052053, 0.0026734566781669855, 0.002556891879066825, 0.00222193356603384]"
data/cache_samples/medium_1559tok_20260427_233257,medium,1559,6,key,1x8x1559x64,float16,1596416,64,12472,37,45,57,0.19580434262752533,0.5215322971343994,"[0.19580434262752533, 0.1544545441865921, 0.11277568340301514, 0.05849769711494446, 0.03590252995491028, 0.02841958962380886, 0.01786334440112114, 0.015844326466321945, 0.013031045906245708, 0.01279629860073328, 0.012363944202661514, 0.012096278369426727, 0.011806895025074482, 0.011590871028602123, 0.011460094712674618, 0.010997733101248741, 0.010654318146407604, 0.010435972362756729, 0.010310718789696693, 0.010039630346000195, 0.009665186516940594, 0.00952184572815895, 0.009472264908254147, 0.009231905452907085, 0.009096658788621426, 0.009076753631234169, 0.008995527401566505, 0.00892230961471796, 0.00860051903873682, 0.008573525585234165, 0.008552283979952335, 0.007854732684791088, 0.0077280085533857346, 0.007686932571232319, 0.007508111651986837, 0.007504812441766262, 0.007047946564853191, 0.006829175166785717, 0.006533463019877672, 0.006496352143585682, 0.0061598713509738445, 0.006149832624942064, 0.005749491509050131, 0.005572525784373283, 0.00540936691686511, 0.0051301270723342896, 0.00482164416462183, 0.003920115530490875, 0.0036503036972135305, 0.003554439637809992, 0.003235442563891411, 0.003051216248422861, 0.002972596324980259, 0.00281068729236722, 0.00226040743291378, 0.002139271469786763, 0.001992127625271678, 0.0018217111937701702, 0.0016700341366231441, 0.0015458838315680623, 0.0013359078438952565, 0.001167193171568215, 0.0010655861115083098, 0.0007700009155087173]"
data/cache_samples/medium_1559tok_20260427_233257,medium,1559,6,value,1x8x1559x64,float16,1596416,64,12472,40,50,61,0.17771609127521515,0.3888135254383087,"[0.17771609127521515, 0.09535937756299973, 0.06448641419410706, 0.05125166103243828, 0.03395219147205353, 0.03314650431275368, 0.031096171587705612, 0.026216702535748482, 0.024470588192343712, 0.02314736880362034, 0.020413778722286224, 0.019160324707627296, 0.018296096473932266, 0.017867067828774452, 0.01708688773214817, 0.01568017527461052, 0.015248586423695087, 0.01389765553176403, 0.013777319341897964, 0.013606884516775608, 0.01218392513692379, 0.011348400264978409, 0.011207778938114643, 0.011003856547176838, 0.010275328531861305, 0.010035336948931217, 0.009700126014649868, 0.009611631743609905, 0.009206723421812057, 0.008740090765058994, 0.008456651121377945, 0.007984980009496212, 0.00761177483946085, 0.007384856231510639, 0.007214283104985952, 0.006989604327827692, 0.006729142740368843, 0.0064841825515031815, 0.006339577026665211, 0.005917251110076904, 0.00590550759807229, 0.005739584099501371, 0.005617640912532806, 0.0052575357258319855, 0.005149003583937883, 0.0050384970381855965, 0.004961446393281221, 0.004709676373749971, 0.004578316584229469, 0.004377116449177265, 0.004242489114403725, 0.004076539073139429, 0.004028256516903639, 0.003840894438326359, 0.0038163827266544104, 0.0035351044498384, 0.003451372729614377, 0.003412919584661722, 0.0033290821593254805, 0.003288810607045889, 0.0031238775700330734, 0.0029237684793770313, 0.0028272620402276516, 0.002465522149577737]"
data/cache_samples/medium_1559tok_20260427_233257,medium,1559,7,key,1x8x1559x64,float16,1596416,64,12472,34,44,58,0.13051721453666687,0.4516783654689789,"[0.13051721453666687, 0.12295493483543396, 0.10939113050699234, 0.08881509304046631, 0.0637054294347763, 0.05033798888325691, 0.03572821244597435, 0.01720995455980301, 0.016654348000884056, 0.0158868245780468, 0.015551342628896236, 0.015135487541556358, 0.014655018225312233, 0.014437902718782425, 0.014282957650721073, 0.013399981893599033, 0.01136584673076868, 0.01133557129651308, 0.011291051283478737, 0.010916085913777351, 0.010796268470585346, 0.009929950349032879, 0.009738733991980553, 0.009531226009130478, 0.009451908059418201, 0.009420902468264103, 0.009262314066290855, 0.00805723387748003, 0.007703180890530348, 0.007057959213852882, 0.00697249686345458, 0.006834925152361393, 0.0062497504986822605, 0.006208771374076605, 0.0061924047768116, 0.005922211799770594, 0.005250522866845131, 0.005119069945067167, 0.005093198735266924, 0.0047374446876347065, 0.004668722860515118, 0.004660552833229303, 0.004474722780287266, 0.004431780893355608, 0.004416941665112972, 0.0038930936716496944, 0.003780652768909931, 0.0033914558589458466, 0.0033190513495355844, 0.003159439889714122, 0.0027266060933470726, 0.0026524318382143974, 0.0025421231985092163, 0.002315897261723876, 0.0021850126795470715, 0.002046426059678197, 0.002001197775825858, 0.001817428506910801, 0.0016746313776820898, 0.0015996652655303478, 0.0014329208061099052, 0.0013349289074540138, 0.0012730659218505025, 0.0010984421242028475]"
data/cache_samples/medium_1559tok_20260427_233257,medium,1559,7,value,1x8x1559x64,float16,1596416,64,12472,42,51,61,0.10784628242254257,0.3096301257610321,"[0.10784628242254257, 0.0962010845541954, 0.055179793387651443, 0.05040295794606209, 0.04131438583135605, 0.03618941456079483, 0.03036879375576973, 0.029333822429180145, 0.026827372610569, 0.024772416800260544, 0.024229010567069054, 0.021884893998503685, 0.021088996902108192, 0.02021358720958233, 0.018793631345033646, 0.01815168373286724, 0.017375582829117775, 0.0167357437312603, 0.015666309744119644, 0.0154630271717906, 0.01452377438545227, 0.013616902753710747, 0.012949252501130104, 0.012343284673988819, 0.012067357078194618, 0.011448784731328487, 0.010828707367181778, 0.010297545231878757, 0.010120454244315624, 0.00991650577634573, 0.009358215145766735, 0.00927839707583189, 0.008765785954892635, 0.008526716381311417, 0.00839958991855383, 0.008325262926518917, 0.0077965594828128815, 0.007421654649078846, 0.007186152506619692, 0.0069917719811201096, 0.006601845845580101, 0.00652975682169199, 0.006369666662067175, 0.006236612796783447, 0.0058726356364786625, 0.005651878658682108, 0.005402985028922558, 0.005221589934080839, 0.0051287692040205, 0.0050521185621619225, 0.00483382074162364, 0.004643623251467943, 0.004534462466835976, 0.004291247110813856, 0.004147766623646021, 0.004111562855541706, 0.003976020496338606, 0.0038008347619324923, 0.0036522895097732544, 0.0034649234730750322, 0.0033097960986196995, 0.0031286641024053097, 0.003052451880648732, 0.0027832218911498785]"
